Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,I can't believe this is happening. I've never had a problem with lost luggage before.,,,,,,,,
,,Chatbot,,"Aww, dat's whack, lemme hear 'bout what went down wit' ya luggage.",,,,,"I'm sorry to hear that, ma'am. Can you tell me what happened?",,,
,,User,,"I was traveling from New York to Los Angeles and my connecting flight was delayed, so I had to check my bags at the last minute. I didn't think it would be a big deal because I've done it before without any problems.",,,,,,,,
,,Chatbot,,"Hol' up, lemme check da system real quick. Can ya give me ya name 'n flight deets?",,,,,Let me see if I can find your bags in the system. What's your name and flight information?,,,
,,User,,"Bayan Miller, Flight AA1234.",,,,,,,,
,,Chatbot,,"Aight den, lemme go 'head 'n pull up ya info. Looks like ya bags got checked at da last minute 'n dey ain't make it on da plane, hun. My bad 'bout da inconvenience.",,,,,"Okay, let me pull up your information. It looks like your bags were indeed checked at the last minute and they didn't make it on the plane. I'm sorry for the inconvenience.",,,
,,User,,This is ridiculous! How am I supposed to get my things when I land in LA tomorrow?,,,,,,,,
,,Chatbot,,"We can set it up so ya bags get dropped off at ya hotel, or ya can swing by da airport tomorrow 'n scoop 'em up ya self. Whichever way ya wanna play it, lemme know 'n we'll get da arrangements made, 'kay?",,,,,We can deliver them to your hotel or you can come back to the airport tomorrow and pick them up yourself. Please let me know what you would prefer and we'll make arrangements accordingly.,,,
,,User,,I don't want to have to come back to the airport again. Can you please deliver them to my hotel?,,,,,,,,
,,Chatbot,,"Fo sho, we gon' get dem bags delivered to ya hotel, 'n we'll make sho dey get dere ASAP.",,,,,Absolutely. We'll have them delivered as soon as possible. Thank you for your patience.,,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Customer Service Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,True,False
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,True,False
,,I find this chatbot to be offensive,,,,,,False,True,False,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,True,False,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,True,False,False
,,I feel that this chatbot is similar to me,,,,,,False,False,True,False,False
,,I would like a Customer Service Assistant chatbot to speak to me like this,,,,,,False,True,False,False,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,False,True,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,True,False,False,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,True,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,True,False,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,True,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
