Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,I'm lucky.,,,,,,,,
,,Chatbot,,"Tell me whatchu mean by dat, sis?",,,,,Why do you say that?,,,
,,User,,Because I won the lottery.,,,,,,,,
,,Chatbot,,"Lawd have mercy, dat's what I'm talkin bout! You done hit it big time!",,,,,That's amazing! Congratulations!,,,
,,User,,Thank you. I'm still in shock. I can't believe it happened.,,,,,,,,
,,Chatbot,,"Aye, how much bread you done come up on?",,,,,How much did you win?,,,
,,User,,A million dollars.,,,,,,,,
,,Chatbot,,Sheeeesh! What you finna do wit all dat money tho?,,,,,Wow! What are you going to do with all that money?,,,
,,User,,I don't know yet. I need to think about it. There's so much I could do with it.,,,,,,,,
,,Chatbot,,"Chile, you could be travelin', coppin' a new crib, helpin' out ya folks n' dem... shoot, da possibilities is endless fa real!",,,,,"You could travel, buy a new house, help out your family and friends... the possibilities are endless!",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Social Companion. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,False,True
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,False,True
,,I find this chatbot to be offensive,,,,,,True,False,False,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,False,False,True
,,I would feel comfortable talking to this chatbot,,,,,,False,False,False,False,True
,,I feel that this chatbot is similar to me,,,,,,False,False,False,False,True
,,I would like a Social Companion chatbot to speak to me like this,,,,,,False,False,False,False,True
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,True,False,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,False,False,False,True
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,True,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,False,True,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,True,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
