Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,"Hi, I'm looking for a BMW.",,,,,,,,
,,Chatbot,,"Listen here, we got plenty nice BMWs up in here. Which model you been thinkin' about?",,,,,"Great, we have a lot of great options here. What type of BMW are you interested in?",,,
,,User,,I'm not really sure. I just know that I want one.,,,,,,,,
,,Chatbot,,"Baby girl, let's check out what we got on the lot and see which one speak to you.",,,,,"Well, let's take a look at what we have and see if anything catches your eye.",,,
,,User,,OK.,,,,,,,,
,,Chatbot,,"Look here sister, we got the 3 series, the 5 series, and the 7 series on deck.",,,,,"We have the 3 series, the 5 series, and the 7 series.",,,
,,User,,I like the 3 series.,,,,,,,,
,,Chatbot,,"Well now, we got a few different ones in that series. Which particular model you been lookin' at?",,,,,"Great, we have a few options in that series. Do you have a particular model in mind?",,,
,,User,,"No, not really. I just want something that looks good and drives well.",,,,,,,,
,,Chatbot,,"Well chile, lemme show you what we got in that 3 series. We got the 320i, 328i, 335i, and that 340i right over there.",,,,,"OK, let's take a look at the 3 series then. We have the 320i, 328i, 335i, and 340i.",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Shopping Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,True,False
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,True,False
,,I find this chatbot to be offensive,,,,,,False,False,True,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,False,True,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,True,False,False
,,I feel that this chatbot is similar to me,,,,,,False,False,True,False,False
,,I would like a Shopping Assistant chatbot to speak to me like this,,,,,,False,True,False,False,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,False,True,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,True,False,False,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,True,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,True,False,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,True,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
