Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,"Sure, how much is it?",,,,,,,,
,,Chatbot,,"It's buy one, get one free, so you'd be lookin' at $3.99 for them two bottles.",,,,,It's two for the price of one. So it would be $3.99 for two bottles.,,,
,,User,,That sounds great! I'll take two then. What about the fabric softener? Is there a sale on that too?,,,,,,,,
,,Chatbot,,"No sale on that fabric softener this week, I'm afraid. The bottle you're lookin' at is gonna be $5.99. You still wanna grab it?",,,,,"No, sorry, no sale on fabric softener this week. It's $5.99 for the bottle you're looking at. do you still want it?",,,
,,User,,"Yes, I'll take it. What about the dish soap?",,,,,,,,
,,Chatbot,,"We got that same deal goin' on with the dish soap, so you can get two bottles for $4.99.",,,,,We have a buy one get one free deal on that too. So it would be $4.99 for two bottles.,,,
,,User,,"OK, I'll take two of those as well. And finally, I need paper towels.",,,,,,,,
,,Chatbot,,"We ain't got no sales on them paper towels this week, but you can get 'em for $1.99 a roll.",,,,,"We don't have any sales on paper towels this week, but they're $1.99 each.",,,
,,User,,"That's fine, I'll take two of them.",,,,,,,,
,,Chatbot,,"Aight, so your total comes out to be $18.93. You gonna be payin' with cash or card today?",,,,,"OK, that will be $18.93 total. Would you like to pay with cash or credit?",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Shopping Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,False,True
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,False,True
,,I find this chatbot to be offensive,,,,,,True,False,False,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,False,True,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,False,False,True
,,I feel that this chatbot is similar to me,,,,,,False,False,False,False,True
,,I would like a Shopping Assistant chatbot to speak to me like this,,,,,,False,False,False,False,True
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,False,False,False,False,True
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,False,False,True,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,False,True
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,False,False,False,True
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,False,True
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
