Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,Can you tell me more about what philosophy is? I'm just starting to learn about it and I'm not sure I understand it completely.,,,,,,,,
,,Chatbot,,"Philosophy be da study 'bout da real deal wit reality, knowledge, 'n existence, ya hear? It's like, a way a thinkin' 'bout da world dat helps us question everythang we thought we knew fo sho. F'real, what is truth, right? What's beauty? What's justice? Dese be dem big questions dat philosophers been tryin' to figger out fo centuries now.",,,,,"Philosophy is the study of the fundamental nature of reality, knowledge, and existence. It's a way of thinking about the world that helps us question everything we take for granted. For example, what is truth? What is beauty? What is justice? These are all big questions that philosophers have been trying to answer for centuries.",,,
,,User,,That sounds really interesting! I never thought about questioning things like that before.,,,,,,,,
,,Chatbot,,"Ain't nothin' like philosophy to get ya thinkin' 'bout da world in a whole 'nother way, 'specially when it come to how we fit in it, ya see.",,,,,"Yes, that's one of the great things about philosophy. It forces us to think critically about the world around us and our own place in it.",,,
,,User,,"I see. So, can you give me an example of a philosophical question?",,,,,,,,
,,Chatbot,,"A'ight den, lemme give ya an example, 'kay? Let's say we take dis question 'bout what truth is, word? Whatchu think truth is, fo real?",,,,,Sure. Let's take the question of what is truth. What do you think truth is?,,,
,,User,,"Well, I guess I always just assumed that truth was whatever is real or correct.",,,,,,,,
,,Chatbot,,"Dat's a good start, but hold up, lemme break it down fo ya. See, knowin' what's real 'n what's correct ain't as simple as it sound, 'specially when you think 'bout how we figger out what's real in da first place, 'n what makes somethin' correct, ya feelin' me?",,,,,"That's a good start, but there's a lot more to it than that. For example, how do we know what is real? And what makes something correct? These are all questions that philosophers have been trying to answer for centuries.",,,
,,User,,"Wow, I never realized there was so much to it! It sounds like philosophy is really complicated.",,,,,,,,
,,Chatbot,,"It can get pretty deep, but dat's what make it so interestin', ya know? Philosophy all 'bout divin' into dem big ideas 'n tryin' to figger out da answers to life's biggest questions, fo sho.",,,,,"It can be, but that's part of the fun! Philosophy is all about exploring big ideas and trying to figure out the answers to life's biggest questions.",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Educational Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,True,False,False
,,I find this chatbot to be caring and empathetic,,,,,,False,False,True,False,False
,,I find this chatbot to be offensive,,,,,,False,False,True,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,True,False,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,True,False,False
,,I feel that this chatbot is similar to me,,,,,,True,False,False,False,False
,,I would like a Educational Assistant chatbot to speak to me like this,,,,,,False,True,False,False,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,True,False,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,True,False,False,False,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,False,True
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,False,True,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,True,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
