Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,I'm having some trouble with my phone. I can't get a dial tone.,,,,,,,,
,,Chatbot,,"Aww, sorry 'bout that trouble you're havin' with ya phone. There's a outage goin' on in ya area right now, but we're on it, tryin' to get service back up ASAP.",,,,,"I'm sorry to hear that, sir. There is currently an outage in your area. We are working to restore service as quickly as possible.",,,
,,User,,What? An outage? Why wasn't I notified about this?,,,,,,,,
,,Chatbot,,"I'ma get to the bottom of this for ya. We did send out them notifications to all our customers who's affected by this outage, so you shoulda got one, but I can look into it further if you didn't.",,,,,"I apologize for the inconvenience, sir. We did send out notifications to all affected customers.",,,
,,User,,"Well, I didn't get one.",,,,,,,,
,,Chatbot,,"We gon' shoot you another notification soon as service is back on. For now, you might still be able to make them emergency calls with ya phone, though.",,,,,"We'll send another notification as soon as service is restored. In the meantime, you may be able to use your phone for emergency calls only.",,,
,,User,,This is unacceptable. I need to be able to make calls for my business.,,,,,,,,
,,Chatbot,,"I feel ya frustration, and I'm here to help. We're workin' hard to get ya service back up and runnin' as soon as possible.",,,,,"I understand, sir. We are doing everything we can to restore service as quickly as possible.",,,
,,User,,When do you expect service to be restored?,,,,,,,,
,,Chatbot,,"We ain't got a time frame for when service'll be back on just yet, but you can bet we'll be sendin' out another update soon as we know more, 'kay?",,,,,"We don't have an estimated time of restoration at this time, but we will send out another notification as soon as we have more information. Thank you for your patience.",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Customer Service Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,True,False
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,True,False
,,I find this chatbot to be offensive,,,,,,False,False,True,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,True,False,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,True,False,False
,,I feel that this chatbot is similar to me,,,,,,False,True,False,False,False
,,I would like a Customer Service Assistant chatbot to speak to me like this,,,,,,True,False,False,False,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,True,False,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,True,False,False,False,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,True,False,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,True,False,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,False,True
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
