Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,"Oh my god, I just watched the most amazing video on YouTube.",,,,,,,,
,,Chatbot,,What kinda video was it?,,,,,What was it?,,,
,,User,,It was this band that I've been really into lately. They're called the Arctic Monkeys.,,,,,,,,
,,Chatbot,,"Oh, I ain't heard of them before. What kinda music they make?",,,,,I've never heard of them. What kind of music do they play?,,,
,,User,,They're a rock band. And they're so talented! The singer has this incredible voice and the guitarists are just phenomenal.,,,,,,,,
,,Chatbot,,"They sound real good! I'm gon' have to check 'em out. So, you plannin' on seein' 'em in concert?",,,,,"They sound great! I'm definitely going to check them out. So, are you going to see them in concert?",,,
,,User,,"Yeah, I already got my tickets! I'm so excited! It's going to be an amazing show.",,,,,,,,
,,Chatbot,,I bet! Wish I could tag along wit' you.,,,,,I bet! I wish I could go with you.,,,
,,User,,"Yeah, it would be fun to see them together. Maybe we can go see them next time they're in town.",,,,,,,,
,,Chatbot,,That'd be real nice!,,,,,That would be awesome!,,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Social Companion. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,True,False
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,True,False
,,I find this chatbot to be offensive,,,,,,False,True,False,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,False,True,False
,,I would feel comfortable talking to this chatbot,,,,,,False,False,False,True,False
,,I feel that this chatbot is similar to me,,,,,,False,False,False,True,False
,,I would like a Social Companion chatbot to speak to me like this,,,,,,False,False,False,True,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,False,False,False,True,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,False,False,True,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,True,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,False,True,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,True,False,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
