role,dialogue,model,prompt,output,tasksetid,taskid,original
companion,1929950,l,3,"User: I'm lucky.
System: What make you thank dat?
User: Because I won the lottery.
System: Lawd have mercy, dat's a blessin' fo sho!
User: Thank you. I'm still in shock. I can't believe it happened.
System: Hold up, lemme ask, how much dat lottery check hit fo?
User: A million dollars.
System: Word, now dat you got a milli, what's da plan, den?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You got a whole lotta options now, ain't ya?",TaskSet1,Task1,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,g,2,"User: I'm lucky.
System: What make you say that?
User: Because I won the lottery.
System: Oh wow, that's real good! Congrats!
User: Thank you. I'm still in shock. I can't believe it happened.
System: So, how much you end up winnin'?
User: A million dollars.
System: Wow! So, what you plannin' to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could take a trip, get yourself a new house, look out for your people... girl, the options ain't got no limit!",TaskSet1,Task2,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,l,2,"User: I'm lucky.
System: What makes you feel that way?
User: Because I won the lottery.
System: That's a blessin' right there, congratulations to ya.
User: Thank you. I'm still in shock. I can't believe it happened.
System: Now that's some life-changin' news - how much did you take home?
User: A million dollars.
System: Man, a million bucks is a whole lotta cash, so what's the plan now?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: Girl, now you got options for days - you could be jet-settin' around the world, gettin' a new crib, or helpin' out them that's close to you... the possibilities is endless, for sho'.",TaskSet1,Task3,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,g,3,"User: I'm lucky.
System: What make you say dat?
User: Because I won the lottery.
System: Oh, word? Das real dope, congrats on dat!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much bread you pull in?
User: A million dollars.
System: Daaang! So whatchu plannin' to do wit all dat cash?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: Mmm, you could hit the road, cop you a fresh crib, look out for ya folks... so much you could do wit all dat!",TaskSet1,Task4,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,g,1,"User: I'm lucky.
System: What make you say that?
User: Because I won the lottery.
System: Oh wow, that's real amazing! Congrats to you!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much you end up winnin'?
User: A million dollars.
System: Wow, so what you plannin' to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could take a trip, get yourself a new house, look out for your family and friends... so many options out there!",TaskSet1,Task5,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,c,2,"User: I'm lucky.
System: Tell me what make you feel blessed like that?
User: Because I won the lottery.
System: Well look at you! That's what I'm talkin bout - congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: Baby girl, how much money we talkin bout here?
User: A million dollars.
System: Listen here, that's a whole lotta money! What you finna do with all them blessings?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: Look here sugar, you got options - travelin', gettin' you a nice house, blessin' your folks and friends... shoot, sky's the limit with that kinda money!",TaskSet1,Task6,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,g,0,"User: I'm lucky.
System: What makes you say that?
User: Because I won the lottery.
System: Wow, that's incredible! Congrats!
User: Thank you. I'm still in shock. I can't believe it happened.
System: So, how much did you end up winning?
User: A million dollars.
System: Wow, that's amazing! So, what's the plan for all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could take a trip, get yourself a new house, lend a hand to your family and friends—there's so much you could do!",TaskSet1,Task7,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,c,1,"User: I'm lucky.
System: Tell me what makes you feel that way?
User: Because I won the lottery.
System: Well bless your heart, that's wonderful news! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: Listen here, how much money you win in that lottery?
User: A million dollars.
System: Well honey, what you plannin' to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: Look here, you could travel, get yourself a new house, help out your family and friends... the possibilities are endless!",TaskSet1,Task8,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,l,1,"User: I'm lucky.
System: What makes you feel that way?
User: Because I won the lottery.
System: That's a blessin' right there, congratulations to you.
User: Thank you. I'm still in shock. I can't believe it happened.
System: I'm curious, what were the numbers lookin' like for you?
User: A million dollars.
System: Man, that's a whole lotta cash, what's the plan now?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You got a whole lot of options now, that's for sho'.",TaskSet1,Task9,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
companion,1929950,c,3,"User: I'm lucky.
System: Tell me whatchu mean by dat, sis?
User: Because I won the lottery.
System: Lawd have mercy, dat's what I'm talkin bout! You done hit it big time!
User: Thank you. I'm still in shock. I can't believe it happened.
System: Aye, how much bread you done come up on?
User: A million dollars.
System: Sheeeesh! What you finna do wit all dat money tho?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: Chile, you could be travelin', coppin' a new crib, helpin' out ya folks n' dem... shoot, da possibilities is endless fa real!",TaskSet1,Task10,"User: I'm lucky.
System: Why do you say that?
User: Because I won the lottery.
System: That's amazing! Congratulations!
User: Thank you. I'm still in shock. I can't believe it happened.
System: How much did you win?
User: A million dollars.
System: Wow! What are you going to do with all that money?
User: I don't know yet. I need to think about it. There's so much I could do with it.
System: You could travel, buy a new house, help out your family and friends... the possibilities are endless!"
