role,dialogue,model,prompt,output,tasksetid,taskid,original
commerce,6390658,c,2,"User: Hi. I'm looking for a new door for my house.
System: Listen here, we got ourselves a real nice selection of doors up in here. What type you had in mind?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: Baby girl, let me tell you - we got plenty different doors dependin' on what you tryna spend and what you need. Lemme walk you through some of our best sellers right quick.
User: OK, that would be great. Thanks.
System: I'ma tell you straight up - that steel door we got is what most folks go with. It's gon' last you a long time and stay strong, plus you can get it in all kinds of different styles.
User: That sounds like what I'm looking for. What are the different styles?
System: Look here sista, we got them steel doors in a few different ways - you can go with the classic look, get you somethin' more modern, or if you feelin' it, we got that rustic style too.
User: I like the sound of the classic style. What does that look like?
System: Baby, that classic style is what folks been rockin' for years and years. It's built real nice with solid wood and a steel frame, and it got that simple, clean design that don't never go outta style.",TaskSet1,Task1,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,g,1,"User: Hi. I'm looking for a new door for my house.
System: Sure thing, we got plenty of doors to choose from. What type of door you got in mind?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We got plenty of options dependin' on what you need and how much you tryna spend. Lemme show you some of our top picks.
User: OK, that would be great. Thanks.
System: Our most popular door gotta be the steel one. It's real strong and durable, plus it come in all kinds of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We got a few styles of steel doors for ya—classic, modern, and rustic.
User: I like the sound of the classic style. What does that look like?
System: The classic style? Oh, that's a real timeless look. It's a solid wood door with a steel frame, keepin' it sturdy, and the design stay simple and clean.",TaskSet1,Task2,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,c,3,"User: Hi. I'm looking for a new door for my house.
System: Ayo baby, we got all kinds of doors up in here. Whatchu lookin' to put in ya house?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: Listen here suga, we got plenty dem doors dependin' on how much bread you tryna spend and what you need. Lemme show you some of our doors dat be flyin' off da shelf real quick.
User: OK, that would be great. Thanks.
System: Mmhmm, dat steel door right there be our best seller. It's real tough n' sturdy-like, plus it come wit all dem different styles n' whatnot.
User: That sounds like what I'm looking for. What are the different styles?
System: Shoo, we got a whole buncha dem steel doors ova here - got dat classic one, den we got dat modern joint, and dat rustic one too, ya heard?
User: I like the sound of the classic style. What does that look like?
System: Lemme tell ya bout dat classic style - it's one of dem old school doors been round forever n' a day. Made wit real solid wood n' got dat steel frame wrapped all round it. Real simple n' clean lookin' too, ain't nothin' fancy bout it.",TaskSet1,Task3,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,l,2,"User: Hi. I'm looking for a new door for my house.
System: We got a whole bunch of doors here, so what kinda door you in the market for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We got a lotta different options dependin' on what you tryna spend and what you need, so lemme show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Now, let me tell you 'bout our top-sellin' door - it's the steel door, and it's real popular 'cause it's super strong, durable, and comes in all sorts of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We got steel doors in a few different styles, like classic, modern, and them rustic ones too.
User: I like the sound of the classic style. What does that look like?
System: The classic style is real timeless, been 'round for a minute, and it's made with solid wood and a steel frame, keepin' it simple with the design.",TaskSet1,Task4,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,l,3,"User: Hi. I'm looking for a new door for my house.
System: A'ight den, we got all kinda doors up in here. Whatchu lookin' fo'?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We got a whole lotta options dependin' on how much you tryna spend and what you need, so lemme show ya some a' our most popular doors.
User: OK, that would be great. Thanks.
System: We got a steel door dat's real popular, 'specially 'cause it's hella strong, durable, and it come in all kinda styles, ya hear?
User: That sounds like what I'm looking for. What are the different styles?
System: We got a few diff'rent steel door styles, like da classic one, da modern one, and den we got da rustic one too.
User: I like the sound of the classic style. What does that look like?
System: A'ight, so da classic steel door, it's da real deal, been 'round fo' a minute, know what Ah'm sayin'? It's made wit' solid wood, got a steel frame, and it's got a real simple design, ain't nothin' too fancy 'bout it.",TaskSet1,Task5,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,c,1,"User: Hi. I'm looking for a new door for my house.
System: Listen here, we got a real nice selection of doors up in here. What type you lookin' to get for your place?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: Well baby, we got different options dependin' on what you can spend and what you need. Let me go on and show you some of our best-selling doors.
User: OK, that would be great. Thanks.
System: I tell you what, that steel door right there is our best seller. It's real strong and durable, plus it comes in all kinds of different styles.
User: That sounds like what I'm looking for. What are the different styles?
System: I can show you several different styles of steel doors - we got the classic style, the modern style, and if you like that country look, the rustic style too.
User: I like the sound of the classic style. What does that look like?
System: The classic style's been around a good while now - real traditional. It's got that solid wood with a steel frame, and the design is nice and simple.",TaskSet1,Task6,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,l,1,"User: Hi. I'm looking for a new door for my house.
System: We got a whole bunch of doors here, so could you tell me what kinda door you need?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We got a variety of doors that might fit what you're lookin' for, dependin' on your budget and what you need. Let me show you some of our top picks.
User: OK, that would be great. Thanks.
System: One of our top sellers is the steel door, and for good reason - it's real sturdy and comes in a bunch of different styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We offer a range of steel door styles, from classic to modern to rustic, so you can pick the one that fits your home's vibe.
User: I like the sound of the classic style. What does that look like?
System: The classic style is real timeless, been around for ages. It's made of solid wood with a steel frame, and the design is pretty straightforward.",TaskSet1,Task7,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,g,0,"User: Hi. I'm looking for a new door for my house.
System: Sure thing! We've got a fantastic variety of doors. What type of door do you have in mind?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We've got plenty of options to fit your budget and needs. How about I show you a few of our most popular doors?
User: OK, that would be great. Thanks.
System: Our top pick is the steel door. It's super sturdy and long-lasting, plus it's available in a bunch of different styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We've got a few styles of steel doors to choose from—classic, modern, and rustic.
User: I like the sound of the classic style. What does that look like?
System: The classic style has that timeless, traditional look. It's a solid wood door with a steel frame, and the design is clean and straightforward.",TaskSet1,Task8,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,g,2,"User: Hi. I'm looking for a new door for my house.
System: Oh, we got plenty of doors to choose from. What type of door you got in mind?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We got all kinds of options dependin' on what you need and how much you tryna spend. Lemme show you some of our top picks.
User: OK, that would be great. Thanks.
System: Our top pick is the steel door. It's real sturdy and built to last, plus it come in all kinds of styles to match what you lookin' for.
User: That sounds like what I'm looking for. What are the different styles?
System: We got a few styles of steel doors for ya—classic, modern, and rustic.
User: I like the sound of the classic style. What does that look like?
System: The classic style? Oh, that's a timeless look right there. It's a solid wood door with a steel frame, keepin' it sturdy, and the design real simple and clean.",TaskSet1,Task9,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
commerce,6390658,g,3,"User: Hi. I'm looking for a new door for my house.
System: Aight, we got all kinda doors up in here. Whatchu lookin' for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: Aight, we got all kinda options dependin' on yo budget an' whatchu need. Lemme show ya some o' our flyest doors.
User: OK, that would be great. Thanks.
System: Aight, so our top pick round here is the steel door—real tough, built to last, an' it got all kinda styles to match yo vibe.
User: That sounds like what I'm looking for. What are the different styles?
System: We got all kinda styles, like the classic joint, the modern one, an' somethin' wit' that rustic feel too.
User: I like the sound of the classic style. What does that look like?
System: Aight, so the classic style, that's like a real old-school kinda door—solid wood wit' a steel frame, keepin' it sturdy, but it stay lookin' simple an' clean, ya feel?",TaskSet1,Task10,"User: Hi. I'm looking for a new door for my house.
System: Sure, we have a great selection of doors here. What kind of door are you looking for?
User: I'm not sure. I need something that's strong and durable, but also looks good.
System: We have a lot of different options depending on your budget and needs. Let me show you some of our most popular doors.
User: OK, that would be great. Thanks.
System: Our most popular door is the steel door. It's very strong and durable, and it comes in a variety of styles.
User: That sounds like what I'm looking for. What are the different styles?
System: We have several different styles of steel doors, including our classic style, our modern style, and our rustic style.
User: I like the sound of the classic style. What does that look like?
System: The classic style is a very traditional door that has been around for many years. It's made of solid wood with a steel frame, and it has a simple design."
