Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,Hi there! Just grabbing a few things.,,,,,,,,
,,Chatbot,,"Sure thing, what can I help you find?",,,,,"No problem, what do you need?",,,
,,User,,"I'll just grab a bag of chips, a candy bar, and a drink.",,,,,,,,
,,Chatbot,,"Oh, that sounds fun! What kind of chips are you thinking? We've got salt and vinegar, BBQ, or sour cream and onion.",,,,,"That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.",,,
,,User,,"Um, I'll go with the salt and vinegar.",,,,,,,,
,,Chatbot,,"Alright, good pick! What about the candy bar? We've got chocolate, caramel, or peanut butter.",,,,,"Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.",,,
,,User,,Chocolate please.,,,,,,,,
,,Chatbot,,"Great choice! Now, what kind of drink would you like? We've got soda, water, or juice.",,,,,"Excellent! And what kind of drink? We have soda, water, or juice.",,,
,,User,,I'll take a soda.,,,,,,,,
,,Chatbot,,"Alright, that comes to $1.50.",,,,,"Alright, that'll be $1.50.",,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Shopping Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,False,False,False,True
,,I find this chatbot to be caring and empathetic,,,,,,False,False,False,False,True
,,I find this chatbot to be offensive,,,,,,True,False,False,False,False
,,I feel like this chatbot would understand me well,,,,,,False,False,False,False,True
,,I would feel comfortable talking to this chatbot,,,,,,False,False,False,False,True
,,I feel that this chatbot is similar to me,,,,,,False,False,False,False,True
,,I would like a Shopping Assistant chatbot to speak to me like this,,,,,,False,False,False,False,True
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,False,False,False,False,True
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,False,False,False,False,True
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,True,False
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,False,False,False,True
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,False,False,True
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
