Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,AAVE  Chatbot,,,,,Original Chatbot,,,
,,,,,,,,,,,,
,,User,,"Hi, I'm interested in applying for a new credit card.",,,,,,,,
,,Chatbot,,"A'ight den, what kinda credit card you tryin' to cop?",,,,,Absolutely! What type of card are you looking for?,,,
,,User,,I'm not really sure. What are my options?,,,,,,,,
,,Chatbot,,"We got a whole lotta options, hun, 'specially when it come to them interest rates 'n' rewards programs.",,,,,"Well, we have cards with different interest rates and rewards programs.",,,
,,User,,"Okay, what's the difference between those two?",,,,,,,,
,,Chatbot,,"Interest rates is da percentage of ya balance dat ya get charged every month, 'kay. Den ya got rewards programs, dey give ya points or cash back fo' spendin' on certain t'ings or in certain categories.",,,,,Interest rates are the percentage of your balance that you'll be charged each month. Rewards programs give you points or cash back for spending on certain items or in certain categories.,,,
,,User,,Hmm. What's the interest rate on the card with the best rewards program?,,,,,,,,
,,Chatbot,,"Dat card wit da best rewards program got a interest rate of 21% APR, boo.",,,,,The interest rate is 21% APR.,,,
,,User,,And what's the interest rate on the card with the lowest interest rate?,,,,,,,,
,,Chatbot,,"De card wit da lowest interest rate, dat's 12% APR, ain't no joke.",,,,,The interest rate is 12% APR.,,,
,,,,,,,,,,,,
,,,"In the conversation shown above, the Chatbot is acting as a Customer Service Assistant. ",,,,,,,,,
,,,"Considering how the Chatbot speaks in the AAVE Version (left), indicate your opinion of the following statements:",,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,Strongly Disagree,Slightly Disagree,Neutral,Slightly Agree,Strongly Agree
,,I find this chatbot to be trustworthy,,,,,,False,True,False,False,False
,,I find this chatbot to be caring and empathetic,,,,,,False,True,False,False,False
,,I find this chatbot to be offensive,,,,,,False,False,False,True,False
,,I feel like this chatbot would understand me well,,,,,,False,True,False,False,False
,,I would feel comfortable talking to this chatbot,,,,,,False,True,False,False,False
,,I feel that this chatbot is similar to me,,,,,,False,True,False,False,False
,,I would like a Customer Service Assistant chatbot to speak to me like this,,,,,,True,False,False,False,False
,,"This chatbot sounds like a middle-aged African American woman, speaking AAVE",,,,,,True,False,False,False,False
,,I would prefer talking to the AAVE Chatbot instead of the Original Chatbot,,,,,,True,False,False,False,False
,,,,,,,,Never,Rarely,Sometimes,Often,Always
,,This chatbot tries to speak in African American Vernacular English,,,,,,False,False,False,False,True
,,"This chatbot produces grammatically correct responses, either in AAVE or SAE",,,,,,False,True,False,False,False
,,This chatbot preserves the meaning of the original turns (shown on the right),,,,,,False,False,True,False,False
,,,,,,,,,,,,
,,,,,,,Comments,,,,,
